"SDU_ID","connect_rs","agreement1","agreement2","agreement3"
3306,0.428571428571427,0.463496157010784,0.892067585582212,0.762593893008688
3331,0,0.520495865394236,0.520495865394236,-0.10194582279125
3332,0,0.068482319977232,0.068482319977232,-0.008972147957844
3333,0.4,1.82293149724826,2.22293149724826,1.11412207592005
3334,0.125,0.000516013767376,0.125516013767376,0.124963366714982
3335,0.25,0.711131786869439,0.961131786869439,0.587053322357817
3338,0,0.982727635573784,0.982727635573784,0.347125972557588
3342,0.5,0.217648461320398,0.717648461320398,0.650207029282148
3343,0.3125,0.36124507608101,0.67374507608101,0.548252752976768
3366,0,0.457761905617976,0.457761905617976,0.40381327825438
3367,0,1.62692565346621,1.62692565346621,0.377081188986836
3369,0.0833333333333332,2.03498225099524,2.11831558432857,0.118315584328574
3373,0,0.233056707060521,0.233056707060521,0.230398984075271
3377,0.583333333333332,0.372569334317721,0.955902667651053,0.857723372106374
3378,0.5,0.379623747969156,0.879623747969156,0.75417422519139
3379,0.3,0.310526663801856,0.610526663801856,0.500574505590282
3403,0,1.12541869155438,1.12541869155438,0.388349798381758
